symbol,code,name,industry,listing_time
000757.SZSE,000757,浩物股份,零售业,1997-06-27
600078.SSE,600078,澄星股份,化学原料和化学制品制造业,1997-06-27
000755.SZSE,000755,山西高速,道路运输业,1997-06-27
600100.SSE,600100,同方股份,计算机、通信和其他电子设备制造业,1997-06-27
600101.SSE,600101,明星电力,电力、热力生产和供应业,1997-06-27
000066.SZSE,000066,中国长城,计算机、通信和其他电子设备制造业,1997-06-26
000838.SZSE,000838,*ST发展,房地产业,1997-06-26
000751.SZSE,000751,锌业股份,有色金属冶炼和压延加工业,1997-06-26
000738.SZSE,000738,航发控制,铁路、船舶、航空航天和其他运输设备制造业,1997-06-26
000753.SZSE,000753,漳州发展,土木工程建筑业,1997-06-26
000768.SZSE,000768,中航西飞,铁路、船舶、航空航天和其他运输设备制造业,1997-06-26
000819.SZSE,000819,岳阳兴长,石油加工、炼焦和核燃料加工业,1997-06-25
000752.SZSE,000752,*ST西发,酒、饮料和精制茶制造业,1997-06-25
600085.SSE,600085,同仁堂,医药制造业,1997-06-25
600082.SSE,600082,ST海泰,批发业,1997-06-20
000782.SZSE,000782,恒申新材,化学纤维制造业,1997-06-19
600097.SSE,600097,开创国际,渔业,1997-06-19
000800.SZSE,000800,一汽解放,汽车制造业,1997-06-18
600089.SSE,600089,特变电工,电气机械和器材制造业,1997-06-18
600106.SSE,600106,重庆路桥,道路运输业,1997-06-18
000731.SZSE,000731,四川美丰,化学原料和化学制品制造业,1997-06-17
600075.SSE,600075,新疆天业,化学原料和化学制品制造业,1997-06-17
000828.SZSE,000828,东莞控股,道路运输业,1997-06-17
000788.SZSE,000788,北大医药,医药制造业,1997-06-16
600088.SSE,600088,中视传媒,广播、电视、电影和影视录音制作业,1997-06-16
000728.SZSE,000728,国元证券,资本市场服务,1997-06-16
600080.SSE,600080,ST金花,医药制造业,1997-06-12
000776.SZSE,000776,广发证券,资本市场服务,1997-06-11
000735.SZSE,000735,罗 牛 山,畜牧业,1997-06-11
000068.SZSE,000068,华控赛格,专业技术服务业,1997-06-11
000625.SZSE,000625,长安汽车,汽车制造业,1997-06-10
000498.SZSE,000498,山东路桥,土木工程建筑业,1997-06-09
000767.SZSE,000767,晋控电力,电力、热力生产和供应业,1997-06-09
000778.SZSE,000778,新兴铸管,金属制品业,1997-06-06
600079.SSE,600079,ST人福,医药制造业,1997-06-06
000786.SZSE,000786,北新建材,非金属矿物制品业,1997-06-06
600057.SSE,600057,厦门象屿,商务服务业,1997-06-04
600072.SSE,600072,中船科技,土木工程建筑业,1997-06-03
600071.SSE,600071,凤凰光学,仪器仪表制造业,1997-05-28
000779.SZSE,000779,甘咨询,专业技术服务业,1997-05-28
600058.SSE,600058,五矿发展,批发业,1997-05-28
600063.SSE,600063,皖维高新,化学纤维制造业,1997-05-28
600076.SSE,600076,康欣新材,木材加工和木、竹、藤、棕、草制品业,1997-05-26
000722.SZSE,000722,湖南发展,电力、热力生产和供应业,1997-05-22
600062.SSE,600062,华润双鹤,医药制造业,1997-05-22
000727.SZSE,000727,冠捷科技,计算机、通信和其他电子设备制造业,1997-05-20
600061.SSE,600061,国投资本,资本市场服务,1997-05-19
000759.SZSE,000759,中百集团,零售业,1997-05-19
600055.SSE,600055,万东医疗,专用设备制造业,1997-05-19
600059.SSE,600059,古越龙山,酒、饮料和精制茶制造业,1997-05-16
000723.SZSE,000723,美锦能源,石油加工、炼焦和核燃料加工业,1997-05-15
600056.SSE,600056,中国医药,批发业,1997-05-15
000720.SZSE,000720,新能泰山,房地产业,1997-05-09
000739.SZSE,000739,普洛药业,医药制造业,1997-05-09
600067.SSE,600067,冠城新材,通用设备制造业,1997-05-08
600066.SSE,600066,宇通客车,汽车制造业,1997-05-08
000717.SZSE,000717,中南股份,黑色金属冶炼和压延加工业,1997-05-08
000715.SZSE,000715,中兴商业,零售业,1997-05-08
600064.SSE,600064,南京高科,房地产业,1997-05-06
600054.SSE,600054,黄山旅游,公共设施管理业,1997-05-06
000766.SZSE,000766,通化金马,医药制造业,1997-04-30
000721.SZSE,000721,西安饮食,餐饮业,1997-04-30
000737.SZSE,000737,北方铜业,有色金属冶炼和压延加工业,1997-04-28
000736.SZSE,000736,中交发展,房地产业,1997-04-25
600798.SSE,600798,宁波海运,水上运输业,1997-04-23
000710.SZSE,000710,贝瑞基因,专业技术服务业,1997-04-22
600060.SSE,600060,海信视像,计算机、通信和其他电子设备制造业,1997-04-22
000713.SZSE,000713,国投丰乐,农、林、牧、渔服务业,1997-04-22
600053.SSE,600053,*ST九鼎,其他金融业,1997-04-18
000716.SZSE,000716,黑芝麻,食品制造业,1997-04-18
600797.SSE,600797,浙大网新,软件和信息技术服务业,1997-04-18
000400.SZSE,000400,许继电气,电气机械和器材制造业,1997-04-18
000709.SZSE,000709,河钢股份,黑色金属冶炼和压延加工业,1997-04-16
000758.SZSE,000758,中色股份,有色金属矿采选业,1997-04-16
600052.SSE,600052,东望时代,专业技术服务业,1997-04-15
000707.SZSE,000707,双环科技,化学原料和化学制品制造业,1997-04-15
000712.SZSE,000712,锦龙股份,资本市场服务,1997-04-15
000711.SZSE,000711,ST京蓝,生态保护和环境治理业,1997-04-11
600051.SSE,600051,XD宁波联,批发业,1997-04-10
000705.SZSE,000705,浙江震元,批发业,1997-04-10
000718.SZSE,000718,苏宁环球,房地产业,1997-04-08
600796.SSE,600796,钱江生化,水的生产和供应业,1997-04-08
000719.SZSE,000719,中原传媒,新闻和出版业,1997-03-31
000703.SZSE,000703,恒逸石化,化学纤维制造业,1997-03-28
000708.SZSE,000708,中信特钢,黑色金属冶炼和压延加工业,1997-03-26
000697.SZSE,000697,炼石航空,铁路、船舶、航空航天和其他运输设备制造业,1997-03-25
000702.SZSE,000702,正虹科技,农副食品加工业,1997-03-18
600795.SSE,600795,国电电力,电力、热力生产和供应业,1997-03-18
600794.SSE,600794,保税科技,仓储业,1997-03-06
001696.SZSE,001696,宗申动力,铁路、船舶、航空航天和其他运输设备制造业,1997-03-06
000691.SZSE,000691,亚太实业,化学原料和化学制品制造业,1997-02-28
000700.SZSE,000700,模塑科技,汽车制造业,1997-02-28
600790.SSE,600790,轻纺城,商务服务业,1997-02-28
000686.SZSE,000686,东北证券,资本市场服务,1997-02-27
000692.SZSE,000692,惠天热电,电力、热力生产和供应业,1997-02-27
000701.SZSE,000701,厦门信达,批发业,1997-02-26
600789.SSE,600789,鲁抗医药,医药制造业,1997-02-26
600793.SSE,600793,宜宾纸业,造纸和纸制品业,1997-02-20
000698.SZSE,000698,ST沈化,石油加工、炼焦和核燃料加工业,1997-02-20
000695.SZSE,000695,滨海能源,非金属矿物制品业,1997-02-18
000683.SZSE,000683,博源化工,化学原料和化学制品制造业,1997-01-31
000059.SZSE,000059,华锦股份,石油加工、炼焦和核燃料加工业,1997-01-30
000062.SZSE,000062,深圳华强,批发业,1997-01-30
600791.SSE,600791,京能置业,房地产业,1997-01-30
000690.SZSE,000690,宝新能源,电力、热力生产和供应业,1997-01-28
000679.SZSE,000679,大连友谊,零售业,1997-01-24
000060.SZSE,000060,中金岭南,有色金属冶炼和压延加工业,1997-01-23
600792.SSE,600792,云煤能源,石油加工、炼焦和核燃料加工业,1997-01-23
000685.SZSE,000685,中山公用,土木工程建筑业,1997-01-23
000680.SZSE,000680,山推股份,专用设备制造业,1997-01-22
000682.SZSE,000682,东方电子,软件和信息技术服务业,1997-01-21
600787.SSE,600787,中储股份,仓储业,1997-01-21
000681.SZSE,000681,视觉中国,文化艺术业,1997-01-21
000688.SZSE,000688,国城矿业,有色金属矿采选业,1997-01-20
000061.SZSE,000061,农 产 品,商务服务业,1997-01-10
600785.SSE,600785,新华百货,零售业,1997-01-08
000678.SZSE,000678,襄阳轴承,通用设备制造业,1997-01-06
000058.SZSE,000058,深 赛 格,商务服务业,1996-12-26
000677.SZSE,000677,ST海龙,化学纤维制造业,1996-12-26
600783.SSE,600783,鲁信创投,非金属矿物制品业,1996-12-25
600782.SSE,600782,新钢股份,黑色金属冶炼和压延加工业,1996-12-25
600784.SSE,600784,鲁银投资,食品制造业,1996-12-25
000676.SZSE,000676,智度股份,互联网和相关服务,1996-12-24
000672.SZSE,000672,上峰材料,非金属矿物制品业,1996-12-18
000661.SZSE,000661,长春高新,医药制造业,1996-12-18
000670.SZSE,000670,盈方微,批发业,1996-12-17
000665.SZSE,000665,湖北广电,电信、广播电视和卫星传输服务,1996-12-10
000669.SZSE,000669,ST金鸿,燃气生产和供应业,1996-12-10
000668.SZSE,000668,荣丰控股,房地产业,1996-12-10
000650.SZSE,000650,仁和药业,医药制造业,1996-12-10
600779.SSE,600779,水井坊,酒、饮料和精制茶制造业,1996-12-06
000663.SZSE,000663,永安林业,家具制造业,1996-12-06
600780.SSE,600780,通宝能源,电力、热力生产和供应业,1996-12-05
000657.SZSE,000657,中钨高新,有色金属冶炼和压延加工业,1996-12-05
600778.SSE,600778,友好集团,零售业,1996-12-03
000659.SZSE,000659,珠海中富,橡胶和塑料制品业,1996-12-03
000636.SZSE,000636,风华高科,计算机、通信和其他电子设备制造业,1996-11-29
000626.SZSE,000626,远大控股,批发业,1996-11-28
000656.SZSE,000656,*ST金科,房地产业,1996-11-28
000655.SZSE,000655,金岭矿业,黑色金属矿采选业,1996-11-28
000652.SZSE,000652,泰达股份,批发业,1996-11-28
000639.SZSE,000639,ST西王,农副食品加工业,1996-11-26
600776.SSE,600776,东方通信,计算机、通信和其他电子设备制造业,1996-11-26
000631.SZSE,000631,顺发恒能,房地产业,1996-11-22
000632.SZSE,000632,ST三木,批发业,1996-11-21
600777.SSE,600777,*ST新潮,石油和天然气开采业,1996-11-21
000630.SZSE,000630,铜陵有色,有色金属冶炼和压延加工业,1996-11-20
000635.SZSE,000635,英 力 特,化学原料和化学制品制造业,1996-11-20
600770.SSE,600770,综艺股份,综合,1996-11-20
000628.SZSE,000628,高新发展,房屋建筑业,1996-11-18
000651.SZSE,000651,格力电器,电气机械和器材制造业,1996-11-18
600775.SSE,600775,南京熊猫,计算机、通信和其他电子设备制造业,1996-11-18
000629.SZSE,000629,钒钛股份,有色金属冶炼和压延加工业,1996-11-15
000637.SZSE,000637,茂化实华,石油加工、炼焦和核燃料加工业,1996-11-14
000633.SZSE,000633,合金投资,有色金属冶炼和压延加工业,1996-11-12
600768.SSE,600768,宁波富邦,有色金属冶炼和压延加工业,1996-11-11
600774.SSE,600774,汉商集团,零售业,1996-11-08
600773.SSE,600773,西藏城投,房地产业,1996-11-08
600765.SSE,600765,中航重机,铁路、船舶、航空航天和其他运输设备制造业,1996-11-06
600771.SSE,600771,广誉远,医药制造业,1996-11-05
600764.SSE,600764,中国海防,计算机、通信和其他电子设备制造业,1996-11-04
600769.SSE,600769,祥龙电业,水的生产和供应业,1996-11-01
600763.SSE,600763,通策医疗,卫生,1996-10-30
000620.SZSE,000620,盈新发展,房地产业,1996-10-29
600758.SSE,600758,辽宁能源,煤炭开采和洗选业,1996-10-29
000623.SZSE,000623,吉林敖东,医药制造业,1996-10-28
000619.SZSE,000619,海螺新材,橡胶和塑料制品业,1996-10-23
000617.SZSE,000617,中油资本,资本市场服务,1996-10-22
000615.SZSE,000615,*ST美谷,房地产业,1996-10-16
600749.SSE,600749,西藏旅游,公共设施管理业,1996-10-15
600754.SSE,600754,锦江酒店,住宿业,1996-10-11
600760.SSE,600760,中航沈飞,铁路、船舶、航空航天和其他运输设备制造业,1996-10-11
000609.SZSE,000609,*ST中迪,综合,1996-10-10
600761.SSE,600761,安徽合力,专用设备制造业,1996-10-09
600759.SSE,600759,ST洲际,石油和天然气开采业,1996-10-08
600755.SSE,600755,厦门国贸,批发业,1996-10-03
600757.SSE,600757,长江传媒,新闻和出版业,1996-10-03
000596.SZSE,000596,古井贡酒,酒、饮料和精制茶制造业,1996-09-27
600753.SSE,600753,ST海钦,批发业,1996-09-27
000610.SZSE,000610,*ST西旅,公共设施管理业,1996-09-26
000612.SZSE,000612,焦作万方,有色金属冶炼和压延加工业,1996-09-26
600748.SSE,600748,上实发展,房地产业,1996-09-25
600756.SSE,600756,浪潮软件,软件和信息技术服务业,1996-09-23
600750.SSE,600750,华润江中,医药制造业,1996-09-23
000608.SZSE,000608,阳光股份,房地产业,1996-09-19
600746.SSE,600746,江苏索普,化学原料和化学制品制造业,1996-09-18
000605.SZSE,000605,渤海股份,水的生产和供应业,1996-09-13
600743.SSE,600743,华远控股,房地产业,1996-09-09
600751.SSE,600751,海航科技,水上运输业,1996-09-09
600744.SSE,600744,华银电力,电力、热力生产和供应业,1996-09-05
000607.SZSE,000607,华媒控股,新闻和出版业,1996-08-30
000601.SZSE,000601,韶能股份,电力、热力生产和供应业,1996-08-30
000430.SZSE,000430,张家界,公共设施管理业,1996-08-29
000425.SZSE,000425,徐工机械,专用设备制造业,1996-08-28
600745.SSE,600745,*ST闻泰,计算机、通信和其他电子设备制造业,1996-08-28
000426.SZSE,000426,兴业银锡,有色金属矿采选业,1996-08-28
600741.SSE,600741,华域汽车,汽车制造业,1996-08-26
600742.SSE,600742,富维股份,汽车制造业,1996-08-26
000603.SZSE,000603,盛达资源,有色金属矿采选业,1996-08-23
600739.SSE,600739,辽宁成大,批发业,1996-08-19
600733.SSE,600733,北汽蓝谷,汽车制造业,1996-08-16
600732.SSE,600732,爱旭股份,电气机械和器材制造业,1996-08-16
000419.SZSE,000419,通程控股,零售业,1996-08-16
000422.SZSE,000422,湖北宜化,化学原料和化学制品制造业,1996-08-15
600736.SSE,600736,苏州高新,房地产业,1996-08-15
000417.SZSE,000417,合百集团,零售业,1996-08-12
600740.SSE,600740,山西焦化,石油加工、炼焦和核燃料加工业,1996-08-08
000428.SZSE,000428,华天酒店,住宿业,1996-08-08
600734.SSE,600734,*ST实达,软件和信息技术服务业,1996-08-08
000421.SZSE,000421,南京公用,燃气生产和供应业,1996-08-06
600738.SSE,600738,丽尚国潮,零售业,1996-08-02
000420.SZSE,000420,吉林化纤,化学纤维制造业,1996-08-02
600731.SSE,600731,湖南海利,化学原料和化学制品制造业,1996-08-02
600737.SSE,600737,中粮糖业,农副食品加工业,1996-07-31
000423.SZSE,000423,东阿阿胶,医药制造业,1996-07-29
600730.SSE,600730,*ST高科,教育,1996-07-26
600735.SSE,600735,ST新华锦,皮革、毛皮、羽毛及其制品和制鞋业,1996-07-26
000410.SZSE,000410,沈阳机床,通用设备制造业,1996-07-18
000415.SZSE,000415,渤海租赁,租赁业,1996-07-16
000411.SZSE,000411,英特集团,批发业,1996-07-16
600724.SSE,600724,宁波富达,石油加工、炼焦和核燃料加工业,1996-07-16
600719.SSE,600719,大连热电,电力、热力生产和供应业,1996-07-16
600728.SSE,600728,佳都科技,软件和信息技术服务业,1996-07-16
600720.SSE,600720,中交设计,专业技术服务业,1996-07-16
000056.SZSE,000056,*ST皇庭,商务服务业,1996-07-08
000407.SZSE,000407,胜利股份,燃气生产和供应业,1996-07-03
600725.SSE,600725,云维股份,批发业,1996-07-02
600729.SSE,600729,重百集团,零售业,1996-07-02
600727.SSE,600727,鲁北化工,化学原料和化学制品制造业,1996-07-02
600716.SSE,600716,凤凰股份,房地产业,1996-07-02
600713.SSE,600713,南京医药,零售业,1996-07-01
600710.SSE,600710,苏美达,批发业,1996-07-01
600726.SSE,600726,华电能源,电力、热力生产和供应业,1996-07-01
600715.SSE,600715,文投控股,广播、电视、电影和影视录音制作业,1996-07-01
000408.SZSE,000408,藏格矿业,化学原料和化学制品制造业,1996-06-28
000403.SZSE,000403,派林生物,医药制造业,1996-06-28
000409.SZSE,000409,云鼎科技,软件和信息技术服务业,1996-06-27
600722.SSE,600722,金牛化工,化学原料和化学制品制造业,1996-06-26
600721.SSE,600721,百花医药,研究和试验发展,1996-06-26
600712.SSE,600712,南宁百货,零售业,1996-06-26
000402.SZSE,000402,金 融 街,房地产业,1996-06-26
000404.SZSE,000404,长虹华意,通用设备制造业,1996-06-19
600718.SSE,600718,东软集团,软件和信息技术服务业,1996-06-18
000401.SZSE,000401,金隅冀东,非金属矿物制品业,1996-06-14
600717.SSE,600717,天津港,水上运输业,1996-06-14
000600.SZSE,000600,建投能源,电力、热力生产和供应业,1996-06-06
600714.SSE,600714,金瑞矿业,化学原料和化学制品制造业,1996-06-06
600708.SSE,600708,光明地产,房地产业,1996-06-06
600704.SSE,600704,物产中大,批发业,1996-06-06
